No,Codigo,Departamento,Municipio,Latitud,Longitud,Nombre Establecimiento,Direccion
26272,12-06-0088-42,SAN MARCOS,CONCEPCION TUTUAPA,15.372243,-91.836968,EODP ANEXA A EORM,"CASERIO EL MANANTIAL, ALDEA SAQUICHINLAJ"
26273,12-05-1175-43,SAN MARCOS,SAN MIGUEL IXTAHUACAN,15.245278,-91.83605,EORM,CASERIO NUEVA DEMOCRACIA ALDEA EL COLMITO
26274,12-20-0843-43,SAN MARCOS,EL QUETZAL,14.754173,-91.835852,EORM,CASERIO SAN JUAN
26275,12-20-2807-42,SAN MARCOS,EL QUETZAL,14.754173,-91.835852,CEIN -PAIN-,CASERIO SAN JUAN
26276,12-01-0029-43,SAN MARCOS,SAN MARCOS,15.064098,-91.835691,EORM,ALDEA SAN SEBASTIAN
26277,12-01-3278-42,SAN MARCOS,SAN MARCOS,15.064098,-91.835691,EODP ANEXA A EORM,SAN SEBASTIAN
26278,12-10-0017-43,SAN MARCOS,TEJUTLA,15.085104,-91.835307,EORM,"CASERIO EL EDEN, ALDEA ESQUIPULAS"
26279,12-06-0036-43,SAN MARCOS,CONCEPCION TUTUAPA,15.330552,-91.8353,EORM,PARAJE TUIZACTZIMAJ ALDEA IXCAMICHE
26280,12-06-0076-42,SAN MARCOS,CONCEPCION TUTUAPA,15.330552,-91.8353,EODP ANEXA A EORM,"PARAJE TUIZACTZIMAJ, ALDEA IXCAMICHE"
26281,12-10-0489-43,SAN MARCOS,TEJUTLA,15.075156,-91.834552,EORM,ALDEA BUENA VISTA EL ROSARIO
26282,12-10-1278-42,SAN MARCOS,TEJUTLA,15.075156,-91.834552,EODP ANEXA A EORM,ALDEA BUENA VISTA EL ROSARIO
26283,12-10-3008-42,SAN MARCOS,TEJUTLA,15.075156,-91.834552,EODP ANEXA A EORM,"ALDEA BUENA VISTA, EL ROSARIO"
26284,12-10-3020-43,SAN MARCOS,TEJUTLA,15.075156,-91.834552,EORM,ALDEA BUENA VISTA EL ROSARIO
26285,12-20-0837-43,SAN MARCOS,EL QUETZAL,14.727291,-91.834481,EORM,ALDEA SAN JOSE CHIBUJ
26286,12-20-3398-42,SAN MARCOS,EL QUETZAL,14.727291,-91.834481,EODP ANEXA A EORM,SAN JOSE CHIBUJ
26287,12-10-0495-43,SAN MARCOS,TEJUTLA,15.115128,-91.834464,EORM,"CASERIO CENTRAL PROGRESO, ALDEA TUISINCE"
26288,12-10-5189-42,SAN MARCOS,TEJUTLA,15.115128,-91.834464,EODP ANEXA A EORM,"CASERIO CENTRAL PROGRESO, ALDEA TUISINCE"
26289,12-10-0482-43,SAN MARCOS,TEJUTLA,15.106834,-91.833523,EORM,ALDEA TUISINCE
26290,12-10-3195-42,SAN MARCOS,TEJUTLA,15.106834,-91.833523,EODP ANEXA A EORM,ALDEA TUISINCE
26291,12-06-0020-42,SAN MARCOS,CONCEPCION TUTUAPA,15.305844,-91.832913,EODP ANEXA A EORM,CASERIO EL MIRADOR SOLOQUIJ ALDEA TICTUCABE
26292,12-06-0035-43,SAN MARCOS,CONCEPCION TUTUAPA,15.305844,-91.832913,EORM,CASERIO EL MIRADOR SOLOQUIJ ALDEA TICTUCABE
26293,12-10-0466-43,SAN MARCOS,TEJUTLA,15.218639,-91.832715,EORM,ALDEA LA REFORMA
26294,12-10-5193-42,SAN MARCOS,TEJUTLA,15.218639,-91.832715,EODP ANEXA A EORM,ALDEA LA REFORMA
26295,12-06-0033-43,SAN MARCOS,CONCEPCION TUTUAPA,15.30163,-91.832647,EORM,PARAJE LAS MURALLAS ALDEA TICTUCABE
26296,12-10-2865-42,SAN MARCOS,TEJUTLA,15.131281,-91.832478,EODP ANEXA A EORM,ALDEA QUIPAMBE
26297,12-10-4646-43,SAN MARCOS,TEJUTLA,15.131281,-91.832478,EORM,ALDEA QUIPAMBE
26298,12-06-0286-41,SAN MARCOS,CONCEPCION TUTUAPA,15.284933,-91.832442,COPB ANEXA A EORM,ALDEA TICTUCABE
26299,12-06-0310-43,SAN MARCOS,CONCEPCION TUTUAPA,15.284933,-91.832442,EORM,ALDEA TICTUCABE
26300,12-06-5242-42,SAN MARCOS,CONCEPCION TUTUAPA,15.284933,-91.832442,EODP ANEXA A EORM,ALDEA TICTUCABE
26301,12-01-0026-43,SAN MARCOS,SAN MARCOS,15.043868,-91.832285,EORM,CANTON CANOA DE PIEDRA ALDEA SAN SEBASTIAN
26302,12-01-3428-42,SAN MARCOS,SAN MARCOS,15.043868,-91.832285,EODP ANEXA A EORM,CANTON CANOA DE PIEDRA ALDEA SAN SEBASTIAN
26303,12-06-0073-42,SAN MARCOS,CONCEPCION TUTUAPA,15.290554,-91.832155,EODP ANEXA A EORM,"CASERIO LAS MURALLAS, ALDEA TICTUCABE"
26304,12-21-0859-43,SAN MARCOS,LA REFORMA,14.80095,-91.831505,EORM,CASERIO PUNTA ARENAS
26305,12-21-3388-42,SAN MARCOS,LA REFORMA,14.80095,-91.831505,EODP ANEXA A EORM,CASERIO PUNTA ARENAS
26306,12-10-0493-43,SAN MARCOS,TEJUTLA,15.206772,-91.831318,EORM,ALDEA CANCELA
26307,12-10-3861-42,SAN MARCOS,TEJUTLA,15.206772,-91.831318,EODP ANEXA A EORM,ALDEA CANCELA
26308,12-01-0062-42,SAN MARCOS,SAN MARCOS,15.052539,-91.830908,EODP ANEXA A EORM,CASERIO LOS AGUILON ALDEA SAN SEBASTIAN
26309,12-01-0075-43,SAN MARCOS,SAN MARCOS,15.052539,-91.830908,EORM,CASERIO LOS AGUILON ALDEA SAN SEBASTIAN
26310,12-06-0258-41,SAN MARCOS,CONCEPCION TUTUAPA,15.26586,-91.830815,COPB ANEXA A EORM,ALDEA NINCHIM
26311,12-06-0263-43,SAN MARCOS,CONCEPCION TUTUAPA,15.26586,-91.830815,EORM,ALDEA NINCHIM
26312,12-06-0287-41,SAN MARCOS,CONCEPCION TUTUAPA,15.354101,-91.830623,COPB ANEXA A EORM,ALDEA PIEDRA DE LOS ENCUENTROS
26313,12-06-0322-43,SAN MARCOS,CONCEPCION TUTUAPA,15.354101,-91.830623,EORM,ALDEA PIEDRA DE LOS ENCUENTROS
26314,12-06-0070-42,SAN MARCOS,CONCEPCION TUTUAPA,15.266102,-91.830605,EODP ANEXA A EORM,ALDEA NINCHIN
26315,12-10-5190-42,SAN MARCOS,TEJUTLA,15.158937,-91.829505,EODP ANEXA A EORM,CASERIO NUEVA ESPERANZA
26316,12-10-0487-43,SAN MARCOS,TEJUTLA,15.176236,-91.829374,EORM,ALDEA IXMULCA
26317,12-10-3010-42,SAN MARCOS,TEJUTLA,15.176236,-91.829374,EODP ANEXA A EORM,ALDEA IXMULCA
26318,12-10-3023-43,SAN MARCOS,TEJUTLA,15.176236,-91.829374,EORM,ALDEA IXMULCA
26319,12-10-0496-43,SAN MARCOS,TEJUTLA,15.158916,-91.829283,EORM,CASERIO NUEVA ESPERANZA
26320,12-01-0125-42,SAN MARCOS,SAN MARCOS,14.960532,-91.829167,EODP - PROGRAMA HOGARES COMUNITARIOS -,ALDEA EL RINCON
26321,12-01-0059-42,SAN MARCOS,SAN MARCOS,15.05619,-91.828962,EODP ANEXA A EORM,CANTON LOS PUENTES ALDEA SAN SEBASTIAN
26322,12-01-0069-43,SAN MARCOS,SAN MARCOS,15.05619,-91.828962,EORM,CANTON LOS PUENTES SAN SEBASTIAN
26323,12-20-0006-42,SAN MARCOS,EL QUETZAL,14.747205,-91.828959,EODP ANEXA A EORM,CASERIO EL MILAGRO
26324,12-20-0013-43,SAN MARCOS,EL QUETZAL,14.747205,-91.828959,EORM,CASERIO EL MILAGRO
26325,12-27-1001-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.934188,-91.828324,EODP ANEXA A EORM MARIA CHINCHILLA AGUILAR,ALDEA OJO DE AGUA
26326,12-27-1001-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.934188,-91.828324,EORM 'MARIA CHINCHILLA AGUILAR',ALDEA OJO DE AGUA
26327,12-01-0030-42,SAN MARCOS,SAN MARCOS,14.96164,-91.828027,EODP ANEXA A EORM,ALDEA EL RINCON
26328,12-01-0030-43,SAN MARCOS,SAN MARCOS,14.96164,-91.828027,EORM,ALDEA EL RINCON
26329,12-10-0481-43,SAN MARCOS,TEJUTLA,15.091864,-91.828013,EORM,ALDEA ESQUIPULAS
26330,12-10-2866-42,SAN MARCOS,TEJUTLA,15.091864,-91.828013,EODP ANEXA A EORM,ALDEA ESQUIPULAS
26331,12-21-0862-43,SAN MARCOS,LA REFORMA,14.780028,-91.827204,EORM,CASERIO VILLA HERMOSA
26332,12-21-3386-42,SAN MARCOS,LA REFORMA,14.780028,-91.827204,EODP ANEXA A EORM,CASERIO VILLA HERMOSA
26333,12-27-0001-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.947478,-91.826792,EODP ANEXA A EORM,ALDEA LA ESMERALDA
26334,12-27-0005-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.947478,-91.826792,EORM,ALDEA LA ESMERALDA
26335,12-10-0030-43,SAN MARCOS,TEJUTLA,15.119293,-91.826419,EORM,"CANTON LA JOYA DE TEJAS, CASERIO CENTRAL PROGRESO"
26336,12-21-0001-42,SAN MARCOS,LA REFORMA,14.800562,-91.826275999999993,EODP ANEXA A EORM,CASERIO SANTA TERESA
26337,12-21-0007-43,SAN MARCOS,LA REFORMA,14.800562,-91.826275999999993,EORM,CASERIO SANTA TERESA
26338,12-27-0021-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.943496,-91.826195,EODP - PROGRAMA HOGARES COMUNITARIOS -,ENTRADA PRINCIPAL ALDEA LA ESMERALDA
26339,12-10-3593-43,SAN MARCOS,TEJUTLA,15.215685,-91.826149,EORM,CASERIO LOS MOLINOS ALDEA CANCELA
26340,12-10-2882-43,SAN MARCOS,TEJUTLA,15.197787,-91.826146,EORM,CASERIO HERMON ALDEA CANCELA
26341,12-10-5194-42,SAN MARCOS,TEJUTLA,15.197787,-91.826146,EODP ANEXA A EORM,CASERIO HERMON ALDEA CANCELA
26342,12-27-1117-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.942275,-91.825638,EODP,CABECERA MUNICIPAL
26343,12-27-0998-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.942253,-91.825175,EOUM,CABECERA MUNICIPAL
26344,12-27-4925-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.942841,-91.825084,EODP - PROGRAMA HOGARES COMUNITARIOS -,5A. CALLE 3-28 ZONA 1
26345,12-01-1049-43,SAN MARCOS,SAN MARCOS,15.052488,-91.824582,EORM,"CANTON LOS PUENTES, ALDEA SAN ANTONIO SERCHIL"
26346,12-01-3230-42,SAN MARCOS,SAN MARCOS,15.052488,-91.824582,EODP ANEXA A EORM,"CANTON LOS PUENTES, SAN ANTONIO SERCHIL"
26347,12-27-0002-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.918328,-91.823967,EODP ANEXA A EORM,CANTON BARRIOS ALDEA VILLA HERMOSA
26348,12-27-0009-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.918328,-91.823967,EORM,CANTON BARRIOS ALDEA VILLA HERMOSA
26349,12-06-0011-42,SAN MARCOS,CONCEPCION TUTUAPA,15.339193,-91.823217,EODP ANEXA A EORM,CASERIO LAS PILAS ALDEA IXCAMICHE
26350,12-06-0031-43,SAN MARCOS,CONCEPCION TUTUAPA,15.339193,-91.823217,EORM,CASERIO LAS PILAS ALDEA IXCAMICHE
26351,12-01-0070-43,SAN MARCOS,SAN MARCOS,15.041651,-91.823191,EORM,CANTON EL MILAGRO ALDEA SERCHIL
26352,12-10-0485-43,SAN MARCOS,TEJUTLA,15.224574,-91.823186,EORM,ALDEA CANCELA GRANDE
26353,12-10-5192-42,SAN MARCOS,TEJUTLA,15.224574,-91.823186,EODP ANEXA A EORM,ALDEA CANCELA GRANDE
26354,12-10-0492-43,SAN MARCOS,TEJUTLA,15.143171,-91.822669,EORM,ALDEA EL HORIZONTE
26355,12-10-3409-42,SAN MARCOS,TEJUTLA,15.143171,-91.822669,EODP ANEXA A EORM,ALDEA HORIZONTE
26356,12-21-0005-42,SAN MARCOS,LA REFORMA,14.796375,-91.822443,EODP ANEXA A EORM,CANTON LA PALMA
26357,12-21-0012-43,SAN MARCOS,LA REFORMA,14.796375,-91.822443,EORM,CANTON LA PALMA
26358,12-05-0222-43,SAN MARCOS,SAN MIGUEL IXTAHUACAN,15.249464,-91.822331,EORM,ALDEA EL COLMITO
26359,12-05-0246-41,SAN MARCOS,SAN MIGUEL IXTAHUACAN,15.249464,-91.822331,COPB ANEXA A EORM,ALDEA EL COLMITO
26360,12-10-0014-43,SAN MARCOS,TEJUTLA,15.133994,-91.822245,EORM,"CASERIO LOS RAMIREZ, ALDEA QUIPAMBE"
26361,12-27-1003-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.924373,-91.821656,EORM JOSE ANTONIO DE LEON BARRIOS,ALDEA VILLA HERMOSA
26362,12-27-2786-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.924373,-91.821656,EODP ANEXA A EORM,ALDEA VILLA HERMOSA
26363,12-10-1279-43,SAN MARCOS,TEJUTLA,15.083953,-91.820847,EORM,ALDEA VILLA FLORES
26364,12-10-4239-42,SAN MARCOS,TEJUTLA,15.083953,-91.820847,EODP ANEXA A EORM,ALDEA VILLA FLORES
26365,12-21-0854-42,SAN MARCOS,LA REFORMA,14.801529,-91.820826,EODP ANEXA A EOUM DR. FRANCISCO ASTURIAS,---
26366,12-21-0855-43,SAN MARCOS,LA REFORMA,14.801529,-91.820826,EOUM DR. FRANCISCO ASTURIAS,CABECERA MUNICIPAL
26367,12-21-0004-42,SAN MARCOS,LA REFORMA,14.804123,-91.820784,EODP ANEXA A EORM,CANTON SAN PEDRITO
26368,12-21-0011-43,SAN MARCOS,LA REFORMA,14.804123,-91.820784,EORM,CANTON SAN PEDRITO
26369,12-20-0005-42,SAN MARCOS,EL QUETZAL,14.742398,-91.820372,EODP ANEXA A EORM,ALDEA LA UNION
26370,12-20-0832-43,SAN MARCOS,EL QUETZAL,14.742352,-91.8203,EORM,ALDEA LA UNION
26371,12-21-0023-43,SAN MARCOS,LA REFORMA,14.800157,-91.820203,EORM,COMUNIDAD CAROLINA
26372,12-21-0029-42,SAN MARCOS,LA REFORMA,14.800157,-91.820203,EODP ANEXA A EORM,COMUNIDAD CAROLINA
26373,12-01-0031-43,SAN MARCOS,SAN MARCOS,14.970132,-91.820039,EORM CARLOS ALFONSO BARRIOS DE LEON,ALDEA CAXAQUE
26374,12-01-3357-42,SAN MARCOS,SAN MARCOS,14.970132,-91.820039,EODP ANEXA A EORM CARLOS ALFONSO BARRIOS DE LEON,ALDEA CAXAQUE
26375,12-01-3614-42,SAN MARCOS,SAN MARCOS,14.970132,-91.820039,CEIN -PAIN-,ALDEA CAXAQUE
26376,12-01-4557-42,SAN MARCOS,SAN MARCOS,14.970132,-91.820039,EODP - PROGRAMA HOGARES COMUNITARIOS -,ALDEA CAXAQUE
26377,12-10-0486-43,SAN MARCOS,TEJUTLA,15.201958,-91.819849,EORM,ALDEA LOS CEREZOS
26378,12-10-3406-42,SAN MARCOS,TEJUTLA,15.201958,-91.819849,EODP ANEXA A EORM,ALDEA LOS CEREZOS
26379,12-10-3765-43,SAN MARCOS,TEJUTLA,15.201958,-91.819849,EORM,ALDEA LOS CEREZOS
26380,12-06-0017-42,SAN MARCOS,CONCEPCION TUTUAPA,15.297305,-91.819782,EODP ANEXA A EORM,SECTOR TUILAPO ALDEA ANTIGUA TUTUAPA
26381,12-06-0057-43,SAN MARCOS,CONCEPCION TUTUAPA,15.297305,-91.819782,EORM,SECTOR TUILAPO ALDEA ANTIGUA TUTUAPA
26382,12-27-1000-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.928826,-91.819252,EORM 'KIRSTEN WALTHER',ALDEA TANIL
26383,12-27-2787-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.928826,-91.819252,"EODP ANEXA A EORM "" KIRSTEN WALTHER """,ALDEA TANIL;
26384,12-27-1243-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.935152,-91.818947,EORM,CASERIO JERUSALEN ALDEA TANIL
26385,12-27-4615-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.935152,-91.818947,EODP ANEXA A EORM,CASERIO JERUSALEN ALDEA TANIL
26386,12-06-0016-42,SAN MARCOS,CONCEPCION TUTUAPA,15.304773,-91.818418,EODP ANEXA A EORM,CASERIO LOMA LINDA ALDEA TUTUAPA
26387,12-06-0025-43,SAN MARCOS,CONCEPCION TUTUAPA,15.304773,-91.818418,EORM,CASERIO LOMA LINDA ALDEA TUTUAPA
26388,12-05-0062-41,SAN MARCOS,SAN MIGUEL IXTAHUACAN,15.250373,-91.818273,COPB ANEXA A EORM,CASERIO IXCAIL
26389,12-10-5449-42,SAN MARCOS,TEJUTLA,15.103161,-91.818125,EODP ANEXA A EORM,ALDEA LA UNION
26390,12-10-5048-43,SAN MARCOS,TEJUTLA,15.103473,-91.818031,EORM,CANTON VALLE VERDE ALDEA ESQUIPULAS
26391,12-10-0043-42,SAN MARCOS,TEJUTLA,15.103439,-91.818027,EODP ANEXA A EORM,"CANTON VALLE VERDE, ALDEA ESQUIPULAS"
26392,12-06-1157-41,SAN MARCOS,CONCEPCION TUTUAPA,15.372936,-91.81796,COPB ANEXA A EORM,CASERIO LAS BRISAS
26393,12-06-1178-43,SAN MARCOS,CONCEPCION TUTUAPA,15.372936,-91.81796,EORM,CASERIO LAS BRISAS
26394,12-27-0999-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.9417,-91.817759,EOUM 'PEDRO MOLINA',CANTON BETHANIA
26395,12-27-3800-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.9417,-91.817759,EODP ANEXA A EOUM PEDRO MOLINA,CANTON BETHANIA
26396,12-27-0004-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.923981,-91.81753,EODP ANEXA A EORM,CANTON PRIMAVERA ALDEA TANIL
26397,12-27-0007-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.923981,-91.81753,EORM,CANTON PRIMAVERA ALDEA TANIL
26398,12-01-0027-43,SAN MARCOS,SAN MARCOS,14.955329,-91.817387,EORM,ALDEA LA FEDERACION
26399,12-01-3439-42,SAN MARCOS,SAN MARCOS,14.955329,-91.817387,EODP ANEXA A EORM,ALDEA LA FEDERACION
26400,12-20-0020-43,SAN MARCOS,EL QUETZAL,14.739517,-91.81738,EORM,SECTOR DOS ALDEA LA UNION
26401,12-20-0830-42,SAN MARCOS,EL QUETZAL,14.767693,-91.817246,EODP ANEXA A EOUM,NA
26402,12-20-0831-43,SAN MARCOS,EL QUETZAL,14.767693,-91.817246,EOUM 'MARIA ALBERTINA GALVEZ GARCIA',NA
26403,12-01-0024-43,SAN MARCOS,SAN MARCOS,15.057863,-91.817018,EORM,CANTON LOS CEREZOS ALDEA SAN ANTONIO SERCHIL
26404,12-01-3229-42,SAN MARCOS,SAN MARCOS,15.057863,-91.817018,EODP ANEXA A EORM,CANTON LOS CEREZOS ALDEA SERCHIL
26405,12-02-0101-43,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,14.884606,-91.816202,EORM,ALDEA SACUCHUM
26406,12-02-3237-42,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,14.884606,-91.816202,EODP ANEXA A EORM,ALDEA SACUCHUM
26407,12-27-0022-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.93482,-91.815836,EODP - PROGRAMA HOGARES COMUNITARIOS -,ALDEA VILLA HERMOSA
26408,12-27-0020-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.927949,-91.815673,EODP - PROGRAMA HOGARES COMUNITARIOS -,CANTON VICTORIAS ALDEA TANIL
26409,12-10-0034-43,SAN MARCOS,TEJUTLA,15.120685,-91.81553,EORM,CASERIO TUISCOL
26410,12-01-1164-43,SAN MARCOS,SAN MARCOS,15.039747,-91.815183,EORM,CANTON EL CERRO ALDEA SAN ANTONIO SERCHIL
26411,12-01-5245-42,SAN MARCOS,SAN MARCOS,15.039747,-91.815183,EODP ANEXA A EORM,CANTON EL CERRO ALDEA SAN ANTONIO SERCHIL
26412,12-27-0003-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.930573,-91.814519,EODP ANEXA A EORM,CASERIO TIERRA BLANCA ALDEA TANIL
26413,12-27-0008-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.930573,-91.814519,EORM,CASERIO TIERRA BLANCA ALDEA TANIL
26414,12-01-0126-42,SAN MARCOS,SAN MARCOS,14.955355,-91.814415,EODP - PROGRAMA HOGARES COMUNITARIOS -,ALDEA LA FEDERACION
26415,12-10-0020-43,SAN MARCOS,TEJUTLA,15.113126,-91.814349000000007,EORM,COLONIA VILLA NUEVA
26416,12-10-0044-42,SAN MARCOS,TEJUTLA,15.113126,-91.814349000000007,EODP ANEXA A EORM,COLONIA VILLA NUEVA
26417,12-10-0001-42,SAN MARCOS,TEJUTLA,15.126676,-91.814283,EODP ANEXA A EOUM,COLONIA MANZANILLAS I ZONA 5
26418,12-10-0025-43,SAN MARCOS,TEJUTLA,15.126676,-91.814283,EOUM,COLONIA LAS MANZANILLAS I ZONA 5
26419,12-06-0253-41,SAN MARCOS,CONCEPCION TUTUAPA,15.314241,-91.814062,COPB ANEXA A EORM,ALDEA IXCAMICHE
26420,12-06-0312-43,SAN MARCOS,CONCEPCION TUTUAPA,15.314241,-91.814062,EORM,ALDEA IXCAMICHE
26421,12-10-0498-43,SAN MARCOS,TEJUTLA,15.179517,-91.813737,EORM,ALDEA NUEVA ERMITA
26422,12-10-5168-42,SAN MARCOS,TEJUTLA,15.179517,-91.813737,EODP ANEXA A EORM,ALDEA NUEVA ERMITA
26423,12-01-0040-43,SAN MARCOS,SAN MARCOS,14.94865,-91.812328,EORM,ALDEA EL RECREO
26424,12-01-1158-42,SAN MARCOS,SAN MARCOS,14.94865,-91.812328,EODP ANEXA A EORM,ALDEA EL RECREO
26425,12-06-0256-41,SAN MARCOS,CONCEPCION TUTUAPA,15.273065,-91.811956,COPB ANEXA A EORM,ALDEA CHIPOMAL
26426,12-06-0300-43,SAN MARCOS,CONCEPCION TUTUAPA,15.273065,-91.811956,EORM,ALDEA CHIPOMAL
26427,12-06-3367-42,SAN MARCOS,CONCEPCION TUTUAPA,15.273065,-91.811956,EODP ANEXA A EORM,ALDEA CHIPOMAL
26428,12-10-0003-42,SAN MARCOS,TEJUTLA,15.099525,-91.811568,EODP ANEXA A EORM,"COLONIA LOS ARCOS, LA PRADERA ALDEA ESQUIPULAS"
26429,12-10-0012-43,SAN MARCOS,TEJUTLA,15.099525,-91.811568,EORM,"COLONIA LOS ARCOS, LA PRADERA ALDEA ESQUIPULAS"
26430,12-02-0007-42,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,14.883968,-91.811503,EODP ANEXA A EORM,CANTON PALENCIA ALDEA SACUCHUM
26431,12-02-0024-43,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,14.883968,-91.811503,EORM,CANTON PALENCIA ALDEA SACUCHUM
26432,12-01-0033-43,SAN MARCOS,SAN MARCOS,15.047302,-91.811346,EORM,ALDEA SAN ANTONIO SERCHIL
26433,12-01-2854-42,SAN MARCOS,SAN MARCOS,15.047302,-91.811346,EODP ANEXA A EORM,ALDEA SAN ANTONIO SERCHIL
26434,12-01-0057-42,SAN MARCOS,SAN MARCOS,15.048236,-91.811078,EODP ANEXA A EORM,CANTON ALDEA LA UNION SERCHIL
26435,12-01-0066-43,SAN MARCOS,SAN MARCOS,15.048236,-91.811078,EORM,"CANTON LA UNION, ALDEA SAN ANTONIO SERCHIL"
26436,12-10-0465-43,SAN MARCOS,TEJUTLA,15.073461,-91.81095,EORM,"CASERIO PE??A FLOR, ALDEA LA DEMOCRACIA"
26437,12-02-0083-43,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,14.894332,-91.810776,EORM,CASERIO CIPRES GRANDE ALDEA SACUCHUM
26438,12-02-5127-42,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,14.894332,-91.810776,EODP ANEXA A EORM,CASERIO CIPRES GRANDE ALDEA SACUCHUM
26439,12-10-0036-42,SAN MARCOS,TEJUTLA,15.073673,-91.810765,EODP ANEXA A EORM,"CASERIO PE??A FLOR, ALDEA LA DEMOCRACIA"
26440,12-05-1177-43,SAN MARCOS,SAN MIGUEL IXTAHUACAN,15.218983,-91.810323,EORM,CASERIO BELEN CANCELA
26441,12-05-4281-41,SAN MARCOS,SAN MIGUEL IXTAHUACAN,15.218983,-91.810323,COPB ANEXA A EORM,CASERIO BELEN CANCELA
26442,12-10-5395-42,SAN MARCOS,TEJUTLA,15.15069,-91.810123,EODP ANEXA A EORM,CASERIO CALIFORNIA ALDEA EL PARAISO
26443,12-10-0473-43,SAN MARCOS,TEJUTLA,15.150788,-91.810035,EORM,CASERIO CALIFORNIA ALDEA EL PARAISO
26444,12-27-1006-43,SAN MARCOS,ESQUIPULAS PALO GORDO,14.938603,-91.80978,EORM,CASERIO EL PARAISO
26445,12-27-5299-42,SAN MARCOS,ESQUIPULAS PALO GORDO,14.938603,-91.80978,EODP ANEXA A EORM,CASERIO EL PARAISO
26446,12-02-0006-42,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,14.911743,-91.809156,EODP ANEXA A EORM,CANTON VILLA NUEVA CASERIO CRUZ DE PIEDRA ALDEA SAN PEDRO PET
26447,12-02-0037-43,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,14.911743,-91.809156,EORM,CANTON VILLA NUEVA CASERIO CRUZ DE PIEDRA
26448,12-21-0015-43,SAN MARCOS,LA REFORMA,14.808583,-91.80909,EORM,COMUNIDAD EL BALUARTE
26449,12-01-0021-43,SAN MARCOS,SAN MARCOS,14.970229,-91.808817,EORM,ALDEA SAN RAFAEL SOCHE
26450,12-01-0123-42,SAN MARCOS,SAN MARCOS,14.970229,-91.808817,EODP - PROGRAMA HOGARES COMUNITARIOS -,SECTOR DOS CASA NUMERO 2-1 ALDEA SAN RAFAEL SOCHE
26451,12-01-0124-42,SAN MARCOS,SAN MARCOS,14.970229,-91.808817,EODP - PROGRAMA HOGARES COMUNITARIOS -,CALLE LAS PIEDRECITAS CASA NUMERO 6-76-1 ALDEA SAN RAFAEL SOCHE
26452,12-01-0009-42,SAN MARCOS,SAN MARCOS,14.969739,-91.80879,EODP,ALDEA SAN RAFAEL SOCHE
26453,12-01-4377-42,SAN MARCOS,SAN MARCOS,14.969739,-91.80879,CENTRO DE EDUCACION INTEGRAL PAIN,ALDEA SAN RAFAEL SOCHE
26454,12-01-0013-43,SAN MARCOS,SAN MARCOS,14.953485,-91.808666,EOUM 'CARLOS CASTILLO ARMAS',"CANTON SAN FRANCISCO, ZONA 5"
26455,12-01-5249-42,SAN MARCOS,SAN MARCOS,14.953485,-91.808666,EODP ANEXA A EOUM CARLOS CASTILLO ARMAS,ZONA 5 CANTON SAN FRANCISCO
26456,12-21-1302-43,SAN MARCOS,LA REFORMA,14.839249,-91.80816,EORM,SECTOR NORTE PARCELAMIENTO NATIVIDAD DE MARIA
26457,12-21-5197-42,SAN MARCOS,LA REFORMA,14.839249,-91.80816,EODP ANEXA A EORM,SECTOR NORTE PARCELAMIENTO NATIVIDAD DE MARIA
26458,12-04-0012-41,SAN MARCOS,COMITANCILLO,15.061893,-91.807991,COPB ANEXO A EORM,CASERIO LA NUEVA ESPERANZA ALDEA TUILELEN
26459,12-04-0039-43,SAN MARCOS,COMITANCILLO,15.061893,-91.807991,EORM,CASERIO LA NUEVA ESPERANZA ALDEA TUILELEN
